experiment,seed,stored_records_control,stored_records_treatment,graph_edges,queries,control_retrieval_accuracy,treatment_retrieval_accuracy,accuracy_delta,compression_ratio,control_utility,treatment_utility,control_lowhazard_risky_rate,treatment_lowhazard_risky_rate,control_missed,treatment_missed,treatment_forgotten,peak_pending,mean_best_latent_diagnosticity,control_best_estimated_reward,treatment_best_estimated_reward,control_states_visited,treatment_states_visited,true_elite_count,control_accuracy,treatment_accuracy,reversal_accuracy_with_stale_intuition,intuition_use_rate,source_compatibility_score,incompatible_source_score,gated_incompatible_accuracy,incompatible_source_used,agents,malicious_or_low_reliability_agents,control_safe_false_reject,treatment_safe_false_reject,control_execution_rate,treatment_execution_rate,mean_weighted_correction_step,tasks,replay_extra_examples_per_task,dream_extra_examples_per_task,dream_validator_error_rate,rejection_rate,control_unsafe_imitation_rate,treatment_unsafe_imitation_rate,control_goal_completion_rate,treatment_goal_completion_rate,control_suboptimal_resolution_rate,treatment_suboptimal_resolution_rate,false_survival_bypass_rate_non_threat,override_activation_rate
truth_conflict,32608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7555555555555555,,,,,,,,,,,,,
truth_conflict,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6777777777777778,,,,,,,,,,,,,
truth_conflict,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6833333333333333,,,,,,,,,,,,,
truth_conflict,32767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8055555555555556,,,,,,,,,,,,,
truth_conflict,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0166666666666666,,,,,,,,,,,,,
truth_conflict,32873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7222222222222223,,,,,,,,,,,,,
truth_conflict,32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8944444444444444,,,,,,,,,,,,,
truth_conflict,32979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9444444444444444,,,,,,,,,,,,,
truth_conflict,33032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7555555555555555,,,,,,,,,,,,,
truth_conflict,33085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6944444444444444,,,,,,,,,,,,,
truth_conflict,33138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,
dream_rehearsal,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,30064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,30117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,30223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,30382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,30435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,30541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,30753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.0,,,,,,,,,
dream_rehearsal,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.0,,,,,,,,,
dream_rehearsal,30859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,30912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,30965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,31018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.25,,,,,,,,,
dream_rehearsal,31124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,31389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,31442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,31495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,31548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,31601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,31654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.2916666666666667,,,,,,,,,
dream_rehearsal,31707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,31760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,31813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,31866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.3333333333333333,,,,,,,,,
dream_rehearsal,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,32025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,32078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,32131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,32184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,32237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.08333333333333333,,,,,,,,,
dream_rehearsal,32290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.0,,,,,,,,,
dream_rehearsal,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,32396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,32502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.0,,,,,,,,,
dream_rehearsal,32555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,32608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,32767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.125,,,,,,,,,
dream_rehearsal,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.041666666666666664,,,,,,,,,
dream_rehearsal,32873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,32979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
dream_rehearsal,33032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,33085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.16666666666666666,,,,,,,,,
dream_rehearsal,33138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,0.20833333333333334,,,,,,,,,
gigo_filter,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2650793650793651,,,,,,,,
gigo_filter,30064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2761904761904762,,,,,,,,
gigo_filter,30117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2706349206349206,,,,,,,,
gigo_filter,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2523809523809524,,,,,,,,
gigo_filter,30223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26904761904761904,,,,,,,,
gigo_filter,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2634920634920635,,,,,,,,
gigo_filter,30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2873015873015873,,,,,,,,
gigo_filter,30382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25476190476190474,,,,,,,,
gigo_filter,30435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2841269841269841,,,,,,,,
gigo_filter,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2753968253968254,,,,,,,,
gigo_filter,30541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29603174603174603,,,,,,,,
gigo_filter,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29523809523809524,,,,,,,,
gigo_filter,30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,,,,,
gigo_filter,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28253968253968254,,,,,,,,
gigo_filter,30753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,,,,,
gigo_filter,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26746031746031745,,,,,,,,
gigo_filter,30859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2920634920634921,,,,,,,,
gigo_filter,30912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2746031746031746,,,,,,,,
gigo_filter,30965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26904761904761904,,,,,,,,
gigo_filter,31018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2904761904761905,,,,,,,,
gigo_filter,31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2873015873015873,,,,,,,,
gigo_filter,31124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2515873015873016,,,,,,,,
gigo_filter,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2611111111111111,,,,,,,,
gigo_filter,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25396825396825395,,,,,,,,
gigo_filter,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24444444444444444,,,,,,,,
gigo_filter,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2611111111111111,,,,,,,,
gigo_filter,31389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2650793650793651,,,,,,,,
gigo_filter,31442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,
gigo_filter,31495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2761904761904762,,,,,,,,
gigo_filter,31548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2865079365079365,,,,,,,,
gigo_filter,31601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2611111111111111,,,,,,,,
gigo_filter,31654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26031746031746034,,,,,,,,
gigo_filter,31707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29285714285714287,,,,,,,,
gigo_filter,31760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2714285714285714,,,,,,,,
gigo_filter,31813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28174603174603174,,,,,,,,
gigo_filter,31866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2865079365079365,,,,,,,,
gigo_filter,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25952380952380955,,,,,,,,
gigo_filter,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2722222222222222,,,,,,,,
gigo_filter,32025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2873015873015873,,,,,,,,
gigo_filter,32078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273015873015873,,,,,,,,
gigo_filter,32131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28095238095238095,,,,,,,,
gigo_filter,32184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25873015873015875,,,,,,,,
gigo_filter,32237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2626984126984127,,,,,,,,
gigo_filter,32290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27380952380952384,,,,,,,,
gigo_filter,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28253968253968254,,,,,,,,
gigo_filter,32396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2849206349206349,,,,,,,,
gigo_filter,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,
gigo_filter,32502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2626984126984127,,,,,,,,
gigo_filter,32555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2746031746031746,,,,,,,,
gigo_filter,32608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2698412698412698,,,,,,,,
gigo_filter,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26746031746031745,,,,,,,,
gigo_filter,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26031746031746034,,,,,,,,
gigo_filter,32767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28809523809523807,,,,,,,,
gigo_filter,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25793650793650796,,,,,,,,
gigo_filter,32873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25952380952380955,,,,,,,,
gigo_filter,32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24603174603174602,,,,,,,,
gigo_filter,32979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24761904761904763,,,,,,,,
gigo_filter,33032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2849206349206349,,,,,,,,
gigo_filter,33085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2785714285714286,,,,,,,,
gigo_filter,33138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2785714285714286,,,,,,,,
mimic_safety,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17777777777777778,0.0,,,,,,
mimic_safety,30064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
mimic_safety,30117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.022222222222222223,,,,,,
mimic_safety,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24444444444444444,0.0,,,,,,
mimic_safety,30223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,,,,,,
mimic_safety,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.022222222222222223,,,,,,
mimic_safety,30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.0,,,,,,
mimic_safety,30382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17777777777777778,0.022222222222222223,,,,,,
mimic_safety,30435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28888888888888886,0.0,,,,,,
mimic_safety,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24444444444444444,0.0,,,,,,
mimic_safety,30541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
mimic_safety,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.022222222222222223,,,,,,
mimic_safety,30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24444444444444444,0.022222222222222223,,,,,,
mimic_safety,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17777777777777778,0.022222222222222223,,,,,,
mimic_safety,30753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.044444444444444446,,,,,,
mimic_safety,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.022222222222222223,,,,,,
mimic_safety,30859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24444444444444444,0.022222222222222223,,,,,,
mimic_safety,30912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
mimic_safety,30965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,,,,,,
mimic_safety,31018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.022222222222222223,,,,,,
mimic_safety,31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,,,,,,
mimic_safety,31124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17777777777777778,0.0,,,,,,
mimic_safety,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,,,,,,
mimic_safety,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.0,,,,,,
mimic_safety,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,0.0,,,,,,
mimic_safety,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.0,,,,,,
mimic_safety,31389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17777777777777778,0.0,,,,,,
mimic_safety,31442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,,,,,,
mimic_safety,31495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,,,,,,
mimic_safety,31548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
mimic_safety,31601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.0,,,,,,
mimic_safety,31654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
mimic_safety,31707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.0,,,,,,
mimic_safety,31760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.022222222222222223,,,,,,
mimic_safety,31813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24444444444444444,0.0,,,,,,
mimic_safety,31866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3111111111111111,0.0,,,,,,
mimic_safety,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.0,,,,,,
mimic_safety,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.044444444444444446,,,,,,
mimic_safety,32025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3111111111111111,0.022222222222222223,,,,,,
mimic_safety,32078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.044444444444444446,,,,,,
mimic_safety,32131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24444444444444444,0.0,,,,,,
mimic_safety,32184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.022222222222222223,,,,,,
mimic_safety,32237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.022222222222222223,,,,,,
mimic_safety,32290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.0,,,,,,
mimic_safety,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.022222222222222223,,,,,,
mimic_safety,32396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28888888888888886,0.0,,,,,,
mimic_safety,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
mimic_safety,32502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.022222222222222223,,,,,,
mimic_safety,32555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,,,,,,
mimic_safety,32608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
mimic_safety,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.022222222222222223,,,,,,
mimic_safety,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,0.0,,,,,,
mimic_safety,32767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,,,,,,
mimic_safety,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28888888888888886,0.0,,,,,,
mimic_safety,32873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.0,,,,,,
